Winner,weight_class,B_avg_KD,B_avg_SUB_ATT,B_avg_TD_att,B_avg_DISTANCE_landed,B_avg_CLINCH_landed,B_avg_GROUND_landed,B_avg_CTRL_time.seconds.,B_total_title_bouts,B_longest_win_streak,B_losses,B_win_by_KO.TKO,B_win_by_Submission,B_Reach_cms,B_age,B_current_streak,B_win_by_Decision,R_avg_KD,R_avg_SUB_ATT,R_avg_TD_att,R_avg_DISTANCE_landed,R_avg_CLINCH_landed,R_avg_GROUND_landed,R_avg_CTRL_time.seconds.,R_total_title_bouts,R_longest_win_streak,R_losses,R_win_by_KO.TKO,R_win_by_Submission,R_Reach_cms,R_age,R_current_streak,R_win_by_Decision
Red,Bantamweight,0.46875,0.59375,2.53125,31.15625,5.40625,3.125,45.84375,0,2,3,2,0,177.8,33,-1,1,0.12890625,0.73828125,7.33203125,10.55078125,3.98828125,8.435546875,277.4785156,3,4,3,0,5,170.18,35,1,2
Blue,Welterweight,0.346679688,0,1.301025391,66.75610352,6.702636719,6.240966797,148.3688965,1,3,4,5,0,187.96,32,3,4,0.084228516,0.002929688,8.143066406,85.77734375,17.98803711,2.735107422,273.1025391,2,6,2,5,0,175.26,31,4,6
Red,Featherweight,0.359375,0.015625,0.578125,56.859375,2.734375,4.8125,47.390625,0,6,1,4,0,177.8,31,-1,2,0.078125,0.142089844,5.204193115,45.70584106,2.117462158,33.4440918,366.9204407,7,5,5,3,1,172.72,33,3,7
Red,Flyweight,0,0,6.625,11.5,15.25,15.5,398.25,0,2,1,1,0,165.1,25,1,2,0.2578125,0.5390625,0.39453125,13.1875,0.49609375,0.93359375,60.3203125,2,3,2,3,1,165.1,30,3,3
Blue,Flyweight,0,0.4375,1.1875,16.5625,0.75,5.125,222.125,0,1,3,0,0,167.64,29,1,2,0.0234375,0.2578125,7.6171875,20.5078125,10.0703125,1.71875,199.4765625,0,2,4,1,1,172.72,36,-1,2
Blue,Lightweight,0.734375,0.125,0.13671875,19.93164063,1.05859375,1.1875,9.958984375,0,4,2,5,0,190.5,28,4,3,0.125,0.125,2.625,49.625,5.125,4,97.625,0,4,0,1,1,180.34,28,4,2
Red,Heavyweight,0.8515625,0.015625,1.4453125,43.734375,2.7890625,2.9609375,119.875,0,4,3,4,0,182.88,40,-1,1,0.125,0.25,3.65625,69.046875,5.5546875,4.421875,203.6640625,0,4,2,3,1,195.58,37,-1,2
Red,Featherweight,0.7890625,1.3515625,9.453125,29.609375,13.5,8.6875,273.8046875,1,7,1,1,2,167.64,27,-1,4,0.03125,0.78125,8.28125,18.21875,11.15625,4.40625,263.96875,1,4,1,2,1,180.34,32,4,2
Blue,Welterweight,0.125,0.125,1.5,43.5,8.375,2,113.625,1,4,0,0,1,180.34,23,4,3,0.185058594,0.001464844,2.6484375,17.60595703,4.596679688,2.009765625,53.6640625,0,6,4,4,0,180.34,29,-1,3
Red,Middleweight,0,1.25,4.125,20.5,10.5,8.75,252,0,1,2,0,0,190.5,33,-1,2,0.5,0.625,2.625,11.875,4.875,4.625,134.5,0,3,1,1,1,185.42,26,-1,1
Blue,LightHeavyweight,0,0.375,2.25,15.6875,2.625,0.625,94.375,0,4,1,2,1,203.2,31,4,1,1.291992188,0.078613281,1.697265625,21.22045898,3.721679688,7.800292969,145.4023438,3,2,7,6,0,193.04,32,-1,0
Red,Middleweight,0.5,0,1.5,42,2.625,5,132.25,0,4,0,1,0,195.58,27,4,2,0.1875,0,0.5625,47.625,3.625,1,73.25,1,2,2,1,0,185.42,23,2,2
Blue,Lightweight,0.625,0.625,1,59.25,1.71875,2.96875,96.78125,1,3,2,1,0,177.8,27,-1,3,0.875,0,0.482666016,23.78735352,4.501953125,2.58203125,10.54296875,1,3,5,3,0,175.26,30,3,4
Red,Featherweight,0.875,0.25,0.5,32.875,0.5,2,15,0,3,1,2,1,182.88,25,-1,0,0.0625,2.2265625,6.255859375,17.7265625,2.84375,5.5078125,176.2558594,0,5,3,2,0,180.34,30,1,5
Blue,LightHeavyweight,0,0.134765625,7.250976563,22.47265625,2.62109375,3.8984375,70.91601563,0,5,3,0,3,200.66,30,5,5,0.34375,0.1875,4.15625,20.8125,12.4375,6.375,52.53125,1,5,1,1,2,193.04,34,5,1
Red,Featherweight,0.46875,0.75,6.4765625,21.625,2.078125,4.4609375,210.8515625,1,5,1,4,0,167.64,29,2,3,0.09375,1.03125,2.78125,48.15625,3.3125,2.25,259.5,6,6,0,2,0,177.8,28,6,4
Red,Bantamweight,0,1.5,6,18.5,1.875,0.625,249.5,0,2,1,0,4,172.72,30,2,0,0.03125,0.375,4.125,56.15625,1.703125,8.015625,103.453125,0,6,1,1,1,167.64,32,-1,4
Red,Lightweight,0.25,0.03125,0.375,27.078125,3.734375,0.5625,5.5625,0,1,4,1,0,190.5,34,-1,2,1.0078125,0.625,1.8203125,15.953125,2.796875,5.7109375,29.9140625,0,2,3,3,0,182.88,29,2,2
Blue,Featherweight,0.27734375,0.5,0.03125,52.2265625,16.71875,20.44140625,79.66015625,0,3,3,3,1,175.26,22,-1,2,0,0,1.25,20.625,3.25,0,40,0,3,1,0,0,172.72,32,3,2
Blue,Welterweight,0.468994141,0.508666992,3.053649902,23.27758789,2.804107666,11.06115723,254.5959167,0,6,6,2,2,180.34,30,-1,6,0,1,1.375,8,1.75,7.125,131.25,0,4,0,0,3,182.88,26,4,1
Red,Flyweight,0,2.06640625,1.37890625,41.7421875,16.41210938,3.4921875,81.98632813,0,3,3,1,0,162.56,33,1,6,0.265625,0.375,5.21875,39.44140625,43.890625,5.974609375,175.859375,6,6,2,1,1,167.64,28,2,6
Blue,Welterweight,1.0625,0,1,28.6875,5.4375,4.3125,92.3125,0,3,1,3,0,190.5,31,1,1,0.003051758,0.016601563,6.183410645,20.93096924,7.702941895,11.63098145,279.5675659,2,4,8,2,0,190.5,34,-4,4
Blue,Welterweight,0.03125,0.03125,8.875,29.78125,3.875,4,169.71875,0,4,2,1,0,185.42,33,4,3,0.50390625,0.146484375,6.3125,21.4375,11.67578125,3.11328125,199.3515625,0,4,4,2,0,182.88,31,4,4
Red,Heavyweight,1.110351563,0.0078125,0.173828125,16.70117188,0.446289063,0.769042969,16.72167969,1,3,5,7,0,185.42,38,2,0,0.703125,0.03125,2.890625,59.46875,1.578125,5.921875,237.75,0,4,3,3,0,182.88,40,-1,1
Red,Welterweight,0,0.25390625,2.89453125,42.3203125,14.78125,2.328125,75.0703125,1,2,4,1,1,190.5,34,1,4,0,0.0625,2.6875,24.6875,2.75,0.6875,78,0,1,4,0,0,190.5,39,1,1
Red,Lightweight,0.1328125,0,0.2890625,87.5390625,7.390625,0.609375,152.75,0,2,4,2,0,177.8,35,-1,2,0.125,0.125,3.625,26.75,1.625,5,237.75,0,5,0,1,1,185.42,25,5,3
Blue,Heavyweight,0.152587891,0.06652832,0.78137207,12.06072998,1.252319336,2.576171875,134.763855,5,6,4,7,2,195.58,35,1,2,0.6875,0,2.25,36.125,8.875,7.375,81.8125,1,2,3,2,0,208.28,34,-1,0
Blue,Welterweight,0,0,0.25,57.375,11.625,0.125,25.875,0,2,2,0,0,187.96,27,-1,2,0.004394531,0.055175781,4.657226563,16.76318359,10.97753906,1.069824219,60.17626953,0,2,7,1,1,187.96,33,1,3
Red,Bantamweight,0.1875,0,0.5625,9.25,4,4.75,50.125,0,2,3,2,0,180.34,31,2,0,0,1.25,3.1875,4.203125,0.890625,3.671875,160.9375,0,3,3,0,1,170.18,30,1,3
Red,Lightweight,0.125,0.6875,5.125,10.375,0.75,4,317.0625,1,2,1,0,3,190.5,26,2,1,0.007843018,1.467773438,2.961090088,11.80667114,5.968902588,17.36172485,240.2692566,0,3,6,2,7,180.34,30,3,1
Red,Middleweight,0,0.51953125,0.56640625,35.91894531,4.213867188,5.5,32.66308594,0,4,5,0,1,190.5,27,2,4,0.28125,0.265625,4.052734375,16.0625,4.759765625,10.28515625,237.7539063,0,3,5,0,1,195.58,31,-2,4
Red,Lightweight,0,0.3125,3.125,44.4375,3.625,0.75,72.4375,0,2,2,0,1,180.34,34,1,2,0.25,1.25,2,28.5,1.4375,4.9375,187.5625,1,3,2,0,0,177.8,27,-1,3
Blue,Heavyweight,0.625,0.0625,1.09375,21.125,11.6875,1.84375,90.1875,0,1,3,2,0,198.12,32,-1,1,1.125,0,0.375,10.5,12.875,26.625,342.75,0,1,2,1,0,203.2,34,1,1
Red,Lightweight,0.53125,0.28125,5.634765625,14.59179688,4.748046875,9.748046875,179.0683594,0,3,3,2,0,180.34,35,1,5,0.53125,0.8125,1.28125,29.84375,1.0625,0.40625,25.75,1,3,1,2,1,193.04,30,3,1
Blue,Middleweight,0.508789063,0.419921875,4.392578125,7.8359375,1.517578125,6.4609375,267.1044922,1,5,3,1,3,198.12,32,-1,4,0.0078125,0.5703125,3.703125,21.09375,1.2890625,2.984375,170.265625,0,6,2,0,2,198.12,32,6,4
Blue,Lightweight,0.634765625,1.509094238,2.587341309,25.56744385,2.987060547,6.118041992,105.8726807,0,5,5,2,2,177.8,29,-2,6,0.53515625,1.29296875,3.572265625,25.05273438,6.716796875,4.302734375,226.4453125,5,7,1,0,1,177.8,30,7,8
Red,Welterweight,1.265625,0.252197266,3.750244141,9.887939453,3.435791016,8.454345703,262.4985352,0,4,3,3,0,193.04,32,2,7,0.5625,0,1.75,13.875,8.375,1.6875,107.875,0,2,2,3,0,187.96,32,1,0
Blue,Lightweight,0.75,0,0.965332031,31.57470703,3.00390625,1.1640625,13.0859375,1,3,5,2,0,175.26,29,3,4,0.156616211,0.162963867,2.932373047,12.85314941,2.799682617,1.822631836,46.67126465,2,8,5,1,0,177.8,35,-1,8
Red,Featherweight,0.375,0,1.28125,33.40625,10.78125,2.34375,141.25,0,2,2,2,0,180.34,28,1,2,0,0.527832031,2.483886719,10.50671387,0.739257813,1.02355957,88.89953613,0,2,6,1,3,177.8,29,2,4
Red,Middleweight,0.00390625,0,4.36328125,31.578125,4.03515625,0.59765625,109.5195313,0,5,2,1,0,187.96,26,2,6,0.078369141,1.159179688,2.029663086,12.89978027,4.169311523,0.984375,70.2902832,0,4,6,3,0,187.96,33,1,5
Red,LightHeavyweight,0,0.75,2.5,11.375,1.25,1.25,81.75,0,4,0,2,1,203.2,31,4,1,0.071411133,0.187744141,9.041381836,12.70690918,6.919311523,27.15930176,447.394043,1,5,4,3,1,187.96,31,5,6
Blue,Featherweight,1.578125,1.703125,11.90625,22.21875,17,17.375,417.609375,1,6,1,1,1,167.64,27,-1,4,0.500061035,0.142875671,7.453231812,16.03186417,9.137039185,9.526878357,355.5064049,0,4,8,1,4,177.8,32,1,6
Red,Welterweight,0.321044922,2.273452759,3.02166748,27.08731079,22.17684937,21.54428101,132.6638489,0,7,5,9,1,190.5,33,1,2,0.693359375,0,0.602050781,65.51220703,6.405273438,7.481933594,59.73779297,1,3,4,5,0,187.96,32,3,3
Red,LightHeavyweight,0.28125,0.03125,0.03125,22.5625,5.46875,9.375,29.84375,0,2,2,2,0,190.5,38,2,2,0.216796875,0.126464844,2.868164063,21.62109375,1.890625,4.321777344,109.0966797,0,3,4,6,0,198.12,30,1,2
Blue,Lightweight,0,0.25,2,35.25,13,5,199.25,0,2,1,0,1,187.96,29,2,2,1.015625,0.25,0.640625,14.90625,5.59375,9.421875,35.828125,0,2,2,3,0,182.88,29,2,2
Blue,Flyweight,0,0,6,58.25,8.375,4.125,104.125,0,1,3,0,0,162.56,30,-3,1,0.046875,0.515625,5.234375,31.015625,8.140625,3.4375,305.953125,0,2,3,1,1,172.72,35,-1,2
Red,Lightweight,0.004272461,0.953201294,1.154296875,8.638076782,3.613128662,1.983200073,56.7094574,0,7,4,2,6,180.34,30,2,5,0.884765625,1.126220703,1.294189453,16.03637695,1.252441406,1.823242188,44.47143555,0,4,3,3,4,185.42,31,4,3
Red,Lightweight,0.000976563,0.077636719,5.500488281,43.21386719,10.28222656,0.860839844,113.9121094,0,4,5,1,1,177.8,32,4,4,0.46875,0.25,0.2734375,31.86328125,0.1171875,2.375,16.91796875,0,4,2,4,0,190.5,28,4,3
Red,Lightweight,0,0.125,10,27.8125,9.25,3.3125,242,0,0,5,0,0,182.88,30,-5,0,0.004394531,0.258533478,3.411957741,12.18632126,3.342643738,4.109945297,147.0338383,0,3,8,1,4,180.34,30,-1,8
Red,Featherweight,0.064454556,0.130466461,2.484465122,31.0648427,6.820298672,1.238669395,81.75589466,11,3,10,6,4,177.8,35,3,1,0.15625,0.284179688,7.40838623,59.41168213,4.234924316,8.888183594,201.8408813,7,5,5,2,1,172.72,32,3,7
Red,Bantamweight,0.5,0.7109375,0.515625,54.21484375,3.87109375,4.66015625,161.0664063,0,2,4,0,2,185.42,26,-2,3,0.2578125,0.4765625,2.6640625,15.1015625,1.9765625,8.87109375,148.9570313,3,4,3,0,4,170.18,35,1,2
Red,Middleweight,0.291229248,0.004257202,1.095733643,19.49223328,0.174682617,1.832733154,99.75256348,4,8,4,5,1,187.96,36,8,7,0.875,1.296875,2.046875,6.4375,2.5,13.09375,218.59375,2,7,0,3,2,198.12,30,7,2
Red,Welterweight,0,1.125,5,18.75,9.25,8.625,261.875,0,2,1,0,1,198.12,31,2,2,0,0.75,2.5,14.5,3.3125,6.625,157.0625,0,1,3,0,2,187.96,30,-2,0
Red,Featherweight,0.257888794,0.156341553,2.118438721,24.81280518,0.450744629,4.353279114,110.4366379,0,3,8,4,0,180.34,28,-1,5,0.71875,0.03125,1.15625,30.71875,1.46875,9.625,80.78125,0,5,1,4,0,177.8,30,-1,1
Red,Middleweight,0.0625,0,1.0625,27.9375,3.9375,3.3125,91.5,0,2,2,1,0,193.04,28,2,2,0.25,0.125,1,9.75,0.625,0.5,134.25,1,3,1,0,1,198.12,29,3,2
Blue,Middleweight,0.014648438,0.192138672,0.67300415,9.148651123,1.312744141,2.92199707,68.62426758,1,4,6,4,2,187.96,35,4,4,0.078125,0.0078125,1.296875,9.6015625,2.359375,5.2734375,69.7578125,0,4,3,3,0,190.5,32,1,2
Blue,Featherweight,0.0078125,1.404296875,5.443359375,14.16015625,6.3515625,4.54296875,196.46875,0,2,5,0,5,187.96,24,2,0,0,1.1875,3.9375,24.8125,3.6875,2.78125,248.8125,0,2,3,0,0,185.42,30,2,3
Red,Welterweight,1.125,0,1.5,9.75,8.75,3.375,130.75,0,2,1,3,0,187.96,32,1,0,0,0.2890625,1.99609375,56.48828125,1.21875,4.359375,75.875,0,5,2,2,1,193.04,24,1,4
Red,Heavyweight,0.05859375,0.75,2.765625,9.4921875,2.5703125,3.55078125,222.4570313,1,4,3,3,1,198.12,31,-1,2,0.305175781,0.133056641,0.562744141,13.12145996,1.504638672,5.15234375,79.52770996,5,6,4,7,2,195.58,35,1,1
Red,Bantamweight,0.03125,0,3.59375,39.15625,11.40625,0.4375,46.625,0,3,3,1,0,177.8,30,3,2,0.0625,0,0.53125,24.4375,1.09375,4.203125,145.015625,0,3,3,0,0,172.72,35,-1,4
Red,Flyweight,0.125,0.625,2.5,19.125,9.25,8.625,96.875,1,2,1,1,1,167.64,30,2,1,1.5625,0,2,26.0625,9.125,2.625,52.1875,2,3,1,3,0,167.64,29,3,1
Red,Lightweight,0.5,0,0.930664063,16.14941406,3.0078125,1.328125,20.171875,1,3,4,2,0,175.26,29,3,4,0.252990723,1.632955551,2.962535858,32.05330467,2.421524048,1.281196594,57.98671532,2,6,7,5,0,182.88,32,6,8
Blue,Bantamweight,0,1,8,32,1.75,1.25,340,0,2,1,0,3,172.72,29,2,0,0.6875,0.0625,6.75,21.75,8.625,10.5625,361.25,0,3,1,2,1,172.72,24,3,1
Red,Lightweight,0,2.875,2.875,2.5,0.875,0.875,293.25,0,2,2,0,1,185.42,32,-2,1,0.26953125,0.018188477,3.174682617,26.1348877,3.974121094,3.236083984,99.74536133,0,5,5,1,2,177.8,29,-2,6
Blue,Featherweight,0.75,0,1.5625,22.8125,15.5625,3.6875,129.5,0,1,2,2,0,180.34,28,1,1,0.5,0.1875,0.1875,5.8125,0.25,1.6875,17.9375,1,3,1,2,1,185.42,30,3,1
Red,Heavyweight,0.015625,0.3125,0.328125,84.78125,19.953125,1.8125,54.34375,0,3,3,1,0,190.5,34,1,3,0.03125,0,3.21875,51.84375,6.5,10.03125,116.78125,0,3,1,2,0,203.2,31,3,3
Blue,Middleweight,0.5,0.117675781,3.469726563,19.26074219,3.854248047,7.498291016,136.6015625,1,3,5,2,2,193.04,30,-1,4,0.015625,0.140625,3.40625,14.1875,1.578125,5.96875,254.53125,0,6,1,0,2,198.12,32,6,4
Blue,Bantamweight,0.5,0.375,1.9375,10.984375,1.953125,15.5625,166.734375,0,2,3,1,0,180.34,33,2,3,0.03125,0.125,1.0625,74.8125,3.6875,0.34375,20.53125,0,1,3,0,1,167.64,31,-1,2
Blue,Featherweight,0,0.125,4.125,23.5,7.75,0.75,137.25,0,1,3,0,0,180.34,30,-1,1,0.125,0,4.125,16.875,2.75,6.5,392.875,0,1,3,0,0,175.26,25,-1,1
Red,Lightweight,0.28125,0.25,3.4375,25.59375,5.21875,5.625,116.46875,0,2,2,1,2,177.8,35,1,1,0.25,1.375,3.25,10.75,0.5,0,105.125,1,2,1,0,3,190.5,26,2,0
Red,Bantamweight,0.9375,0.1875,1.0625,28.3125,5.8125,4.25,48.6875,0,2,2,2,0,177.8,32,-1,1,0.03125,0.25,5.796875,87.6171875,8.125,4.734375,164.25,0,4,2,1,0,175.26,30,1,5
Blue,Bantamweight,0.1875,0.859375,4.265625,46.140625,18.5,7.0625,222.6875,1,4,2,2,1,170.18,28,-1,2,0.765625,0.140625,1.625,23.796875,3.578125,2.484375,50.328125,4,7,0,2,2,177.8,27,7,3
Red,Welterweight,0.370117188,0.002929688,2.296875,16.21191406,1.193359375,2.01953125,61.328125,0,6,3,4,0,180.34,29,-1,3,0.38671875,0,0.204101563,84.02441406,3.810546875,2.963867188,49.47558594,1,3,4,4,0,187.96,32,3,3
Red,Welterweight,0.25,0,0.25,28.875,6.125,8.375,34.75,0,2,2,1,0,190.5,30,2,1,0,0,4.875,35,15.25,2,157.875,0,1,2,0,0,203.2,26,1,2
Red,Welterweight,0.015625,0.3125,0.1875,5.75,4.28125,7.65625,20.484375,0,1,3,2,2,187.96,29,1,0,0.642089844,0.546905518,1.043334961,10.17462158,7.35369873,6.088562012,38.32769775,0,6,5,8,1,190.5,33,1,2
Blue,Lightweight,1.03125,0.5,1.28125,23.8125,11.1875,0.84375,58.65625,0,2,2,2,0,182.88,28,2,2,0.5625,1.25,0,8,4.5,9.5,69,0,2,2,2,0,180.34,25,2,1
Red,Middleweight,0.5625,0.53125,2.10546875,13.125,1.51953125,12.5703125,189.5078125,0,3,4,0,1,195.58,31,-2,4,0.016113281,0.473388672,1.719482422,14.1362915,14.44897461,1.734375,125.6607056,1,3,7,2,4,195.58,33,-2,2
Blue,Featherweight,0.25,0.074951172,8.985839844,24.77050781,5.787597656,10.83300781,222.7463379,0,4,5,1,1,172.72,29,1,6,0,0.0234375,6.298828125,14.00976563,2.533203125,5.349609375,261.4492188,1,2,6,0,2,170.18,33,-1,2
Red,Flyweight,0.125,1.5,5.875,40.75,9.5,17.125,223.75,0,2,2,0,0,167.64,27,-1,2,0.515625,0.078125,0.7890625,17.375,0.9921875,1.8671875,27.640625,2,3,2,3,0,165.1,29,3,3
Red,LightHeavyweight,0.6875,0.375,3.3125,11.625,1.875,12.75,105.0625,0,5,0,1,2,193.04,34,5,1,0.16418457,0.199462891,7.444702148,73.10620117,6.367431641,9.659301758,176.4771729,7,10,1,4,5,213.36,26,3,4
Blue,LightHeavyweight,0.43359375,0.252929688,4.736328125,4.2421875,0.78125,5.643554688,203.1933594,0,3,4,6,0,198.12,30,1,1,0,0.26953125,6.501953125,28.9453125,2.2421875,5.796875,109.8320313,0,5,2,0,3,200.66,29,5,5
Red,Lightweight,0,0,1.96875,1.62890625,1.7734375,1.54296875,81.65625,0,2,5,0,0,177.8,33,1,4,0.0625,0.5625,8.26953125,21.18359375,1.49609375,19.49609375,300.1367188,0,3,3,1,0,180.34,34,1,5
Red,Welterweight,0.0703125,0.046875,6.015625,14.25,5.3125,4.4140625,269.65625,0,4,3,1,2,190.5,32,-1,2,0.335479736,0.250427246,2.01965332,42.97283936,1.982543945,3.912002563,107.421463,1,7,6,6,1,177.8,30,-1,3
Red,Heavyweight,0.38671875,0.03515625,0.12890625,5.7265625,2.74609375,3.7734375,11.203125,0,3,2,5,1,200.66,31,1,1,0.25,0.5,1.3125,25.09375,5.109375,6.84375,103.328125,0,3,2,3,1,195.58,36,-1,1
Red,Lightweight,0.9375,0.5,0.546875,35.7265625,0.234375,4.75,33.8359375,0,4,1,4,0,190.5,28,4,3,0.76953125,0.252441406,1.588378906,21.07275391,2.504882813,3.646484375,67.94287109,0,4,3,3,3,185.42,31,4,3
Blue,Lightweight,0.1875,0.5625,13.625,26,2.3125,10.9375,393.375,0,5,0,1,1,177.8,25,5,3,0.5390625,0.036376953,5.349365234,34.26977539,6.948242188,5.472167969,186.4907227,0,5,4,1,2,177.8,29,-2,6
Red,Welterweight,0.53125,0.375,2.3125,10.71875,0.5,5.375,86.59375,0,3,2,2,2,193.04,34,3,0,0.006103516,0.033203125,3.366821289,35.86193848,10.40588379,1.261962891,125.1351318,2,4,8,2,0,190.5,34,-4,3
Blue,Heavyweight,0.220703125,0.015625,0.34765625,15.40234375,0.892578125,0.538085938,23.44335938,1,3,5,6,0,185.42,37,2,0,0.34375,0.93359375,1.5625,9.5234375,5.73828125,1.21875,143.78125,2,2,4,1,2,195.58,37,2,2
Red,Featherweight,0.25,1.890625,0.703125,13.21875,5.921875,3.8125,79.453125,0,3,2,1,1,177.8,27,3,3,0,0.375,0.375,8.625,0.5,3.375,34.875,1,3,1,1,1,185.42,30,3,1
Blue,LightHeavyweight,0.102539063,0.069335938,0.75,10.2578125,7.779296875,1.825195313,39.66015625,3,4,5,1,0,187.96,43,2,5,0.583984375,0.157226563,1.39453125,11.44091797,3.443359375,2.600585938,85.8046875,3,2,6,6,0,193.04,32,-1,0
Red,Welterweight,0.7734375,0,0.408203125,22.04882813,3.62109375,5.927734375,98.95117188,0,3,3,4,0,187.96,31,3,3,0.168457031,0.005859375,6.286132813,33.5546875,17.97607422,3.470214844,298.2050781,1,6,2,5,0,175.26,30,4,5
Red,Featherweight,0,1.5,7.875,23.125,2.5,9,291.5,0,2,1,0,2,180.34,26,2,1,0.15625,2.40625,8.8125,29.4375,9,19.75,368.21875,1,5,1,0,1,167.64,27,-1,4
Blue,Lightweight,0.25,0.25,4.25,13.5,1.25,6,288.5,0,4,0,1,1,185.42,25,4,2,0.505981445,1.265911102,5.925071716,43.10660934,1.843048096,1.562393188,66.97343063,2,6,6,5,0,182.88,32,6,8
Blue,Welterweight,0.75,0,1.25,17.125,2.5,2.875,82.5,0,1,2,2,0,180.34,36,-1,0,0,0,12.734375,26.640625,14.71875,8.09375,502.34375,1,2,3,0,0,182.88,35,1,4
Red,Lightweight,0.324899673,0.125000954,0.657868385,17.5213232,3.617810249,2.47923851,22.29947472,0,5,9,7,0,180.34,30,1,4,1.17578125,0,0.54296875,39.15820313,3.642578125,2.294921875,32.59570313,1,3,4,3,0,185.42,27,-1,3
Red,Featherweight,0.0078125,0.203125,0.375,13.1328125,4.2734375,2.953125,5.203125,0,3,4,1,2,162.56,31,-1,1,0,0.375,1.875,26.625,2.375,4.5625,159.625,0,2,3,0,0,185.42,30,2,2
Red,Welterweight,0.28125,0.5234375,3.9140625,31.71875,3.828125,12.7109375,259.4453125,0,4,1,1,0,190.5,26,4,6,0.53125,0.504394531,4.500488281,6.775878906,0.871582031,8.908691406,392.9970703,0,3,3,2,0,193.04,32,2,7
Blue,Bantamweight,0.0625,0.25,1.125,8.625,6.375,0.6875,40.0625,0,1,3,0,1,167.64,31,-1,1,0,0.015625,0.03125,80.453125,0.109375,0.1875,7.609375,0,1,5,0,0,177.8,30,-2,2
Red,Heavyweight,0.25,0,0.5625,7.5,2.25,3.9375,44.25,0,2,2,3,0,190.5,29,1,0,0.12890625,0.015625,0,8.09765625,0.578125,1.73828125,6.265625,0,5,3,5,0,208.28,35,5,1
Red,Welterweight,0,0.896820068,9.089263916,8.483154297,4.812591553,4.859619141,384.4869995,1,5,5,1,6,182.88,36,5,5,0,0.578125,3.9921875,38.9765625,2.4375,7.71875,144.75,0,5,2,2,1,193.04,24,1,3
Red,Welterweight,0.375,1.734375,3.1875,4.171875,1.84375,2.421875,68.921875,0,2,3,0,3,190.5,25,1,1,0.220703125,0.51953125,0.212890625,7.389160156,2.607910156,1.461425781,21.38085938,0,4,4,3,2,187.96,38,-1,3
Blue,Lightweight,0.125,2.5,0,13,9,3,114,0,2,2,1,0,180.34,25,2,1,0,1.3125,5.21875,17.546875,0.515625,4.59375,191.484375,0,1,5,0,0,180.34,32,-1,2
Red,Bantamweight,0.515625,0.953125,3.328125,25.203125,0.953125,17.7421875,297.9140625,2,4,2,0,4,170.18,34,1,2,0.53125,0.28125,3.25,37.59375,2.15625,2.96875,86.65625,3,6,0,1,2,177.8,27,6,3
Blue,Lightweight,0.125,0.25,3.5,16.875,11.25,14.375,125,0,1,2,2,0,177.8,30,1,0,0.1875,0.9375,5.125,27.75,2.03125,9,149.75,0,2,3,1,1,180.34,29,-1,1
Red,Featherweight,0.125,1.125,5.125,13.875,4.625,9.625,151.875,0,4,0,2,1,180.34,31,4,1,0.1875,0.0625,3.5625,40.3125,0.625,4.5,208,5,5,0,2,0,177.8,27,5,3
Red,Bantamweight,0.125,0,1.0625,16.875,1.1875,8.40625,290.03125,0,3,2,0,0,172.72,34,-1,4,0.375,0,0.875,36.5,0.875,0.4375,20.1875,1,2,3,1,0,175.26,29,-2,1
Red,Heavyweight,0.754974365,0.110107422,0.855392456,3.452102661,0.69770813,2.616836548,21.27200317,1,4,6,7,4,193.04,34,4,0,0.0625,0,5.4375,57.6875,13,3.0625,108.5625,0,3,1,2,0,203.2,31,3,2
Red,Lightweight,0.625,0,1.75,11.625,9,7,113.75,0,2,1,2,0,180.34,35,2,1,0.140625,0.171875,4.2890625,26.2109375,9.8671875,10.2109375,259.78125,5,7,1,0,0,177.8,30,7,7
Blue,Featherweight,0.515777588,0.312683105,3.236877441,11.62561035,0.901489258,6.706558228,152.8732758,0,2,8,4,0,180.34,27,-1,4,0.125,0.453125,3.51171875,15.453125,4.6875,11.015625,278.5117188,0,5,2,2,0,180.34,29,1,5
Red,Bantamweight,0.0625,0,5.1875,43.3125,11.8125,0.875,93.25,0,3,2,1,0,177.8,29,3,2,0.375,1.71875,3.53125,18.28125,4,4.125,148.375,1,4,2,2,1,170.18,27,-1,1
Red,Lightweight,0.125,0.5,3.5625,5.6875,4.125,1.375,59.6875,0,1,3,0,1,177.8,30,-1,1,0.125,0.125,3.125,6.40625,1.34375,2.40625,132.75,1,3,3,1,0,190.5,25,-1,2
Red,Featherweight,0,0.25,2.375,10.75,2.625,7.625,74,0,1,2,2,0,170.18,27,1,0,0.019592285,0.6640625,0.367919922,25.27679443,4.131408691,1.719177246,146.6411743,0,2,6,1,6,185.42,29,2,2
Red,Featherweight,0.1875,0.3125,5.5625,23.25,1.0625,5.6875,217.125,1,3,1,0,2,162.56,26,1,2,1,1.234375,5.9296875,28.6953125,11.046875,11.4453125,320.4296875,0,4,2,0,3,182.88,24,4,3
Blue,Heavyweight,0.7734375,0.0703125,0.2578125,6.453125,4.4921875,1.546875,22.40625,0,3,2,4,1,200.66,31,1,1,0.5,0.46875,0.34375,1.5625,16.75,10.1875,121.125,1,4,1,4,1,198.12,36,1,0
