Winner,weight_class,B_avg_KD,B_avg_SUB_ATT,B_avg_TD_att,B_avg_HEAD_landed,B_avg_BODY_landed,B_avg_LEG_landed,B_avg_CTRL_time.seconds.,B_total_title_bouts,B_longest_win_streak,B_losses,B_win_by_KO.TKO,B_win_by_Submission,B_Reach_cms,B_age,B_current_streak,B_win_by_Decision,R_avg_KD,R_avg_SUB_ATT,R_avg_TD_att,R_avg_HEAD_landed,R_avg_BODY_landed,R_avg_LEG_landed,R_avg_CTRL_time.seconds.,R_total_title_bouts,R_longest_win_streak,R_losses,R_win_by_KO.TKO,R_win_by_Submission,R_Reach_cms,R_age,R_current_streak,R_win_by_Decision
Blue,Bantamweight,1.25,0.37109375,1.608398438,38.69628906,8.200195313,12.62402344,81.56542969,0,4,4,2,3,165.1,32,-1,2,0.6328125,0,1.5703125,18.9609375,2.9609375,2.0390625,7.09375,3,6,2,4,0,165.1,27,6,2
Red,LightHeavyweight,0.4296875,1.01171875,1.869140625,28.72265625,8.458984375,3.927734375,50.02148438,0,3,3,5,1,193.04,30,-1,1,0.255130768,0.068733215,4.607646942,32.35725021,21.94915771,24.91649628,119.9836617,12,13,2,5,5,213.36,31,3,7
Blue,Featherweight,0,0.875,8.5,39.5,5.875,7.75,281.5,0,4,0,0,3,185.42,28,4,1,0.707157172,0.015701339,0.094784394,21.50351405,3.838385887,5.829299685,10.85031086,0,3,14,7,0,180.34,32,-1,7
Blue,Welterweight,0.34375,0.01953125,11.80859375,66.6640625,17.91015625,8.6640625,745.0820313,1,9,0,1,1,193.04,31,9,7,0.980957031,0.625,2.326171875,40.21289063,10.32177734,3.73828125,201.4833984,5,3,3,5,1,187.96,36,1,3
Red,Bantamweight,0,0.00390625,2.10546875,32.44140625,5.02734375,10.265625,27.3203125,1,4,2,3,0,170.18,29,1,4,0,0,3.875,31.125,12.375,6.25,150.375,0,3,1,0,0,162.56,29,3,3
Red,Welterweight,0.1875,1.5625,1.3125,4.125,0,0.125,100.9375,0,3,1,0,4,187.96,27,3,0,0.000988245,0.006378733,2.984228656,21.8941669,7.912354209,1.008932114,491.3202606,2,6,11,5,0,182.88,37,6,12
Red,WomenFlyweight,0.5,0.25,0.25,72.875,9.5,7.875,128.125,0,2,2,0,0,170.18,24,-1,2,0,0.015625,4.6328125,26.0234375,10.5859375,9.546875,338.25,1,2,4,1,0,167.64,35,-1,3
Blue,LightHeavyweight,1.083206177,0.125,2.664627075,38.06948853,15.40815735,4.87890625,147.9760132,0,4,5,10,0,193.04,35,-1,2,0.40625,0.56640625,2.806640625,32.7890625,5.0546875,2.767578125,227.1582031,0,4,4,1,2,198.12,35,1,3
Red,Heavyweight,0.046875,0.0625,2.5,11.515625,2.59375,6.9453125,260.5390625,0,2,3,3,1,190.5,33,2,1,0.031509399,0.065236092,1.015875816,16.84336376,5.288859367,9.330686569,33.1687603,0,4,9,5,5,213.36,31,-1,2
Red,Lightweight,1.1875,0,0,18.5625,6.25,3.5,24.5,0,3,1,3,0,180.34,34,3,1,0.625,0.25,0.125,27.875,10.125,5.625,18.25,0,1,2,1,0,177.8,32,-1,1
Blue,Lightweight,0.265625,0.546875,2.796875,34.171875,6.953125,3.65625,144.515625,0,3,2,3,1,187.96,34,2,1,0.001953125,0.001953125,8.51953125,20.25,2.991210938,2.875976563,217.1416016,0,6,2,1,0,185.42,32,3,7
Blue,Bantamweight,0,1.024414063,7.116210938,25.54492188,15.57910156,6.352539063,143.9169922,0,4,3,1,3,180.34,29,4,4,0.265625,0,2.484375,20.453125,11.40625,14.40625,19.53125,0,5,1,1,0,172.72,29,5,5
Red,Featherweight,0.017578125,0.001953125,1.166015625,12.06542969,4.17578125,1.467773438,107.7617188,0,6,3,3,1,185.42,30,6,4,0.1640625,0.501953125,6.004882813,38.52636719,8.180664063,5.116210938,152.5390625,0,2,5,2,0,187.96,28,1,4
Blue,WomenStrawweight,0,1.125,3,16.6875,10.625,3.875,155.9375,0,3,1,0,3,162.56,31,3,1,0,0.765625,3.296875,59.46875,11.4375,13.09765625,84.37890625,0,2,5,1,1,170.18,31,-2,2
Blue,Lightweight,0.188476563,0.0234375,0.565429688,23.65429688,10.83496094,8.012695313,109.2880859,0,3,4,4,1,177.8,34,2,2,0.438476563,0.098632813,0.567382813,13.00683594,13.97363281,3.368164063,12.72851563,0,5,2,2,3,193.04,31,5,4
Red,Heavyweight,0.728881836,0.125976563,5.573364258,47.25610352,5.735107422,14.73925781,284.6812744,6,7,2,10,0,195.58,36,7,2,0.59765625,0.140625,0.125,10.11328125,1.79296875,0.91015625,8.7265625,1,6,2,5,1,210.82,32,6,0
Red,Welterweight,1.3828125,0.265625,0.0703125,23.71875,3.640625,4.5859375,32.875,0,2,3,3,1,182.88,29,1,1,0.921875,0.140625,0.4765625,20.94921875,2.20703125,10.7734375,28.03515625,0,4,2,4,3,190.5,27,-1,0
Blue,Lightweight,0.500976563,0.758105278,4.581975937,45.29650402,10.38474846,4.894494057,146.8622904,0,4,8,3,2,172.72,34,1,8,0.65625,0.046875,4.71875,48.5,11.75,8.921875,397.171875,0,3,2,1,1,175.26,35,1,3
Blue,Bantamweight,0.3125,0.0625,0.25,21.3125,4.0625,0.75,58.75,0,1,3,0,1,170.18,33,1,1,0.010803223,1.008361816,3.959472656,35.76690674,15.09545898,9.652709961,226.2903442,6,7,6,2,3,177.8,32,7,4
Red,Middleweight,0.142241955,0.00147438,0.000524521,26.05498219,10.4649291,6.158731937,1.108748913,13,16,5,11,3,195.58,43,16,3,1.625,0.25,0.625,28,9.75,12.125,31.75,0,4,0,2,0,203.2,29,4,2
Blue,Bantamweight,0,0.75,2,26.09375,3.625,11.28125,173.90625,0,3,3,0,2,185.42,31,-2,1,0.4453125,0,2.8984375,9.5546875,4.1171875,9.4296875,62.515625,0,2,5,2,0,175.26,27,-1,1
Red,Lightweight,0.125,0,1.75,26.8125,12.625,22.3125,23.4375,0,5,0,2,0,185.42,29,5,3,0.00097847,1.070655346,1.880967617,4.598031521,2.103155613,3.165769577,64.06139374,0,4,9,0,12,187.96,29,2,1
Blue,Bantamweight,1,0.125,0.5,9,3.875,3.5,11.375,0,3,1,2,0,170.18,30,-1,1,0.250488281,0.005859375,1.345703125,31.85522461,5.11328125,13.07641602,138.5695801,0,7,2,2,1,167.64,36,-1,8
Red,Featherweight,0.5,0.53125,1.625,37.5,6.96875,13.90625,52.625,0,3,1,0,2,182.88,29,3,3,0.517089844,0.016113281,0.293457031,37.91308594,7.263183594,5.413085938,22.0390625,11,7,3,3,0,177.8,32,7,6
Red,Welterweight,0.5,0.0625,1.375,35.0625,6.4375,8.125,144.25,0,1,3,1,0,193.04,33,-1,1,0.268245935,0.033206463,0.398591042,18.09221113,8.375775218,24.61691511,50.91735518,1,7,10,7,1,177.8,35,-1,5
Red,Flyweight,1.516357422,0.136169434,1.692443848,34.93579102,5.901123047,6.77911377,81.04956055,7,4,3,7,1,170.18,32,-1,4,0.19140625,0.00390625,7.66796875,24.59765625,15.08984375,5.1328125,296.0898438,2,4,2,1,0,162.56,31,4,6
Red,Lightweight,0.801269531,0.0703125,0.296875,28.39697266,8.790527344,2.317871094,31.765625,0,3,6,2,3,190.5,31,-3,1,0.1875,1.125,6.9375,18.25,0.875,1.4375,376.3125,0,5,0,2,2,180.34,32,5,1
Red,Flyweight,0.625,0.00390625,4.065673828,10.11572266,2.891845703,4.123779297,114.2739258,0,3,5,4,0,165.1,30,1,4,0.00201416,0.004211426,4.651519775,26.76324463,13.22476196,8.344940186,116.0259399,2,6,3,4,1,165.1,34,3,8
Blue,Featherweight,1.0625,1.5,9.125,63.125,10.0625,12.125,321.1875,0,5,0,2,0,180.34,30,5,3,0.639648438,0.0234375,1.327392578,15.42211914,0.461181641,2.715576172,65.80786133,3,5,4,6,0,167.64,33,2,3
Red,LightHeavyweight,1.163452148,0.001708984,3.912109375,62.92626953,9.807128906,7.191162109,261.2407227,2,6,4,5,2,200.66,31,1,3,0.510261536,0.137466431,4.215293884,38.71450043,28.89831543,31.83299255,150.9673233,11,13,2,4,5,213.36,31,3,7
Blue,WomenFeatherweight,0.0234375,0.140625,4.20703125,46.27539063,19.79492188,25.1953125,184.828125,4,7,1,5,2,175.26,30,2,2,0.1875,0,0.75,37.625,16.875,7.625,48.75,3,5,0,4,0,172.72,33,5,1
Blue,Welterweight,0.001953125,0.323242188,3.736328125,6.203125,4.422851563,1.110351563,122.5791016,1,3,4,0,5,190.5,31,2,2,0.041748047,0.532104492,0.609985352,14.03118896,7.119262695,8.957336426,102.8309326,3,5,8,4,0,190.5,34,-1,2
Blue,LightHeavyweight,0,0,14.57763672,39.31591797,6.637207031,2.063964844,420.8061523,1,3,4,2,0,200.66,29,2,6,0.671875,0.50390625,2.63671875,17.25976563,4.525390625,5,141.4101563,0,3,3,3,2,185.42,35,-1,2
Blue,Lightweight,0.00195694,1.141310692,2.761935234,9.196063042,4.206311226,6.331539154,81.12278748,0,4,9,0,11,187.96,29,2,1,5.22E-07,0.611200342,2.172260046,12.0127453,4.362778479,4.333245067,50.63216668,0,7,12,3,7,180.34,35,2,8
Blue,Lightweight,0.64453125,0.01953125,1.875,22.99707031,8.095703125,5.936523438,6.618164063,2,5,3,4,0,177.8,31,-1,4,0,0.263183594,6.986816406,83.37573242,5.9609375,0.775634766,576.8474121,1,5,3,1,4,195.58,26,-1,4
Blue,Lightweight,0,0,4.875,24.875,13.5,12.25,203.75,0,2,1,0,0,177.8,30,2,3,0.00390625,0.00390625,4.14453125,44.87109375,29.56640625,17.5859375,152.6132813,0,4,4,1,1,180.34,32,4,3
Red,Lightweight,1.31640625,0.640625,0.4609375,14.34765625,3.89453125,7.189453125,39.640625,0,4,3,5,2,190.5,28,1,0,0.126434326,0.000244141,0.625267029,18.99336243,16.0331459,7.665245056,9.597576141,0,4,6,6,0,190.5,32,4,7
Red,Bantamweight,0.0078125,0.005371094,0.454101563,37.38183594,3.965332031,3.190917969,11.43164063,0,4,4,0,0,175.26,25,1,8,0.546875,0.21875,1.2421875,22.078125,6.0078125,2.2265625,28.8125,0,2,3,4,1,180.34,31,2,0
Blue,Middleweight,0,0.5,2.375,20.625,2.75,4.75,103.0625,0,2,2,3,0,195.58,30,1,1,0.25,1.125,3.125,31.5625,4.8125,1.0625,93.3125,0,2,1,1,3,195.58,30,2,0
Blue,Middleweight,0.046875,0.6640625,0.4375,15.734375,7.27734375,4.6640625,87.86328125,0,2,3,1,3,190.5,34,2,2,0.3125,0.14453125,8.033203125,18.94921875,17.33398438,6.462890625,411.5625,0,2,5,0,0,190.5,37,-1,5
Blue,Welterweight,0.03125,0.421875,0.896484375,8.001953125,0.9765625,0.55078125,91.03515625,0,4,3,0,6,182.88,30,4,1,0.329101563,0.352783203,1.966064453,13.9309082,4.230224609,0.865722656,99.09350586,0,3,4,4,3,193.04,30,-1,2
Blue,WomenStrawweight,0,0.375,0.5625,38.375,11.5625,23.5,101.125,0,3,2,0,1,162.56,33,-2,2,0.03125,1.2109375,5.515625,28.1640625,2.703125,0.21875,210.6015625,1,2,3,0,1,160.02,30,1,4
Blue,Lightweight,0.375,0.0546875,1.94140625,13.52734375,4.6484375,5.375,40.70703125,0,3,3,2,3,180.34,32,3,1,0.25390625,0.599609375,4.3671875,10.796875,6.40625,2.23828125,185.765625,1,4,3,1,4,177.8,29,-1,2
Red,WomenFlyweight,0.000976563,0,0.0625,37.99609375,25.88769531,28.54394531,78.45703125,8,8,2,2,0,165.1,31,8,7,0,1.125,2.25,55.71875,7.65625,11.0625,300.6875,1,2,2,0,2,167.64,30,1,2
Blue,WomenFlyweight,0,1.53125,2.03125,29.859375,13.48828125,6.40234375,170.3203125,0,2,6,0,0,167.64,32,-2,2,0.0625,0.25,1.6875,42.5,14.1875,8.625,3.3125,0,3,1,0,0,172.72,29,1,4
Blue,LightHeavyweight,0.166412354,0.25,2.32925415,49.13897705,17.8163147,7.7578125,215.9520264,0,4,5,9,0,193.04,34,-1,2,0.189453125,0.064453125,1.240234375,9.78515625,9.634765625,3.6796875,14.45117188,0,3,4,3,0,200.66,38,3,1
Red,Middleweight,0.5625,0.5,7,28,8.1875,0.6875,255,0,2,2,2,0,190.5,31,2,1,0,0,1.5234375,34.90234375,26.96484375,15.109375,188.7382813,1,3,2,2,0,190.5,30,3,5
Red,Featherweight,0.578125,0.734375,0.578125,24.0625,6.453125,1.578125,13.921875,0,6,1,3,3,175.26,27,-1,0,0.377494812,0.149414063,0.285217285,102.3275299,27.15942383,4.798957825,73.16144562,3,12,3,8,2,175.26,27,-1,5
Blue,Welterweight,0.25,0.125,0.3125,7.125,1.78125,1.125,20.78125,2,1,5,0,0,190.5,29,-1,1,0.25,0,0.91015625,15.359375,6.171875,4.1640625,68.83203125,1,3,3,3,0,180.34,32,3,3
Red,Flyweight,0.1875,0.375,0.40625,15.0625,7.4375,3.3125,47.34375,0,2,2,1,2,165.1,30,2,1,0,0.162109375,10.19628906,6.283203125,1.240234375,5.09375,276.9560547,1,3,5,0,2,165.1,33,1,4
Blue,Welterweight,1,1.216796875,0.47265625,35.8515625,2.4296875,2.49609375,183.90625,0,3,4,1,2,185.42,28,-2,3,0.5,0.78515625,3.181640625,23.8046875,2.232421875,0.974609375,160.3027344,0,3,3,0,4,185.42,24,2,2
Red,LightHeavyweight,0.5625,0.8125,2.375,6.625,3.25,3.1875,61.875,0,2,2,1,2,200.66,27,2,0,0.790374756,0.002456665,1.115539551,22.78081512,6.167984009,6.949401855,23.35632324,3,3,9,7,0,193.04,37,-1,2
Blue,Lightweight,0,0.125,1.125,13.5,4,1.25,66.375,0,1,3,0,1,180.34,28,-1,0,0,0,3,45.03125,4.15625,15.125,100.96875,0,1,5,0,0,170.18,37,-3,1
Blue,Welterweight,0.6875,0.0390625,5.6171875,38.328125,6.8203125,11.328125,383.1640625,1,8,0,1,1,193.04,31,8,6,0.001596451,0.188973725,5.27987045,58.78516221,33.6918081,14.43579584,229.1287819,4,5,8,4,3,177.8,34,-2,10
Red,Bantamweight,0,0.09375,15.375,36.07421875,3.43359375,3.6171875,276.65625,0,2,3,0,4,172.72,34,2,2,1.5,0.7421875,3.216796875,53.39257813,14.40039063,16.24804688,161.1308594,0,4,4,1,3,165.1,32,-1,2
Blue,Heavyweight,0.1953125,0.28125,0.25,9.2265625,2.5859375,0.8203125,9.453125,1,6,2,4,1,210.82,32,6,0,0.125,0,7.3125,35.390625,5.84375,2.609375,426.046875,0,4,2,2,0,203.2,27,-1,2
Blue,Bantamweight,0.546875,0.171875,2.09765625,23.49609375,11.4296875,15.04296875,36.4375,0,3,4,2,2,177.8,25,-1,1,0,0.5,3.125,12.5,8,5.125,239.5,0,1,2,0,0,172.72,38,-1,2
Red,Flyweight,0,0.671875,4.3671875,13.7109375,6.2421875,1.8671875,220.9921875,0,1,4,0,4,180.34,29,1,0,0.125,0.875,0.75,42.75,10,11,207.75,0,2,1,0,1,170.18,28,2,2
Blue,Welterweight,0.92578125,0,1.53515625,40.08398438,4.939453125,8.435546875,75.5546875,0,6,2,4,0,185.42,32,-1,4,0.500061035,0.156738281,3.652645111,15.05078888,6.210193634,2.34305954,142.0779076,0,7,5,5,1,203.2,31,1,8
Red,Featherweight,0.06262207,0.586380005,5.820812225,44.97975159,12.91352844,1.362731934,131.7290154,0,6,5,3,1,180.34,34,1,10,0.00402832,1.069458008,2.501098633,11.37023926,12.08117676,6.875854492,65.32019043,1,4,5,3,3,180.34,36,4,3
Blue,WomenBantamweight,0.25,0,0.5,20.0625,20.75,10.5,42.5625,1,3,1,2,0,180.34,34,1,2,0,0.92578125,5.296875,38.9453125,10.39453125,4.80078125,218.359375,1,4,3,0,2,170.18,30,1,4
Blue,Featherweight,0.3125,0.609375,0.765625,25.484375,7.5625,8.296875,28.4375,1,6,1,2,0,180.34,26,6,4,0.5625,0.4375,1.125,20.375,2.625,1.25,51.3125,1,3,1,2,2,182.88,31,3,0
Red,Welterweight,0.15625,0,2.625,29.0546875,11.265625,11.328125,116.015625,0,2,3,4,0,180.34,27,2,1,0.800899804,0.013950385,5.729592718,17.27332633,20.49351665,8.7386536,98.34666356,1,8,8,9,5,185.42,35,4,6
Blue,Middleweight,0.015625,0,0.1875,18.53125,1.296875,3.90625,16.375,0,2,4,2,0,195.58,34,-1,1,0.5,0,2.4375,8.21875,4.59375,2.234375,118.578125,0,2,3,1,0,198.12,37,-1,3
Red,Heavyweight,0.78515625,0,1.989929199,23.23632813,7.055541992,3.414306641,43.91894531,0,6,3,10,0,200.66,33,2,2,0.500976563,0.33984375,1.524414063,25.94970703,2.841796875,5.013671875,74.0078125,7,4,2,3,3,182.88,39,4,4
Blue,Middleweight,0.250976563,0.581054688,5.51171875,25.37597656,11.77929688,0.583007813,128.5419922,0,5,3,3,4,182.88,38,5,1,0.013671875,1.270263672,9.672607422,19.03027344,5.764404297,3.752685547,307.1030273,5,9,3,4,3,198.12,34,9,3
Red,LightHeavyweight,0,0.000976563,5.126953125,39.37304688,6.344726563,3.487304688,133.2568359,0,3,5,2,0,193.04,37,-1,4,0,0.21875,0.875,13.59375,3.5,1.15625,24.53125,0,4,2,1,3,195.58,31,4,0
Red,LightHeavyweight,0.12550354,1.514793396,0.928733826,20.62794113,3.967889786,2.320407867,99.61439705,1,3,10,3,4,195.58,38,-2,3,0.039306641,0,0.090087891,37.55566406,9.538574219,11.6081543,4.646484375,0,2,7,4,0,193.04,33,-1,2
Blue,Welterweight,0.046875,0.28515625,1.03515625,35.6171875,1.43359375,1.73046875,53.640625,0,3,3,1,1,193.04,27,2,4,0.28125,0,1.390625,7.86328125,3.77734375,4.5390625,48.453125,0,3,3,2,0,187.96,37,3,4
Blue,Welterweight,0,0.157226563,8.978759766,20.82958984,11.20092773,20.84204102,178.9567871,1,3,6,0,2,190.5,33,3,5,0.0703125,0.25,6.39453125,9.8046875,2.83984375,0.63671875,195.3476563,0,2,4,2,1,182.88,31,2,2
Red,Featherweight,0,0,3.1875,35.375,13.59375,23.625,62.25,1,2,4,0,0,165.1,32,-2,2,0.033546448,0.0625,1.903404236,30.63112259,19.59674072,9.118026733,50.08710098,1,4,9,4,0,185.42,32,-1,6
Blue,LightHeavyweight,0.859375,0.0234375,0.73828125,16.4453125,0.91796875,1.85546875,11.04296875,0,3,3,5,0,193.04,30,-1,1,0.125,0,0.125,21,7.875,4,14.75,1,3,1,2,0,190.5,29,3,1
Blue,Flyweight,0.515625,1.12890625,3.043945313,16.17480469,2.75390625,2.33203125,209.0058594,0,3,4,0,3,170.18,33,-1,4,0.015625,0.010742188,0.908203125,51.76367188,4.930664063,2.381835938,22.86328125,0,4,3,0,0,175.26,25,1,8
Red,Lightweight,0.000732422,2.034301758,0.676879883,18.7364502,7.798950195,2.914428711,94.609375,4,5,6,2,4,182.88,31,-1,2,0.033325195,1.546142578,0.684692383,61.27648926,13.32507324,17.3449707,7.377929688,2,10,1,2,6,193.04,34,3,4
Red,WomenStrawweight,0,0.21875,3.984375,50.46875,14.8125,7.3125,158.125,0,4,2,0,2,165.1,34,1,3,0,0.375,3.125,24.8125,14.375,11.75,269.25,0,2,2,0,2,157.48,32,2,1
Red,Heavyweight,0.75,0,1.75,53.5,13.25,11.875,98.5,0,4,0,2,0,203.2,29,4,2,0.5703125,0,1.979858398,15.47265625,8.111083984,4.828613281,44.83789063,0,6,3,9,0,200.66,33,2,2
Red,Lightweight,2.373046875,0,0.388671875,44.5859375,11.56054688,11.51367188,56.12695313,3,7,1,7,0,187.96,30,7,2,0.005859375,0.642578125,12.48828125,98.11132813,5.99609375,3.931640625,591.3867188,1,10,0,2,2,177.8,30,10,6
Red,Lightweight,0.03125,0.375,11.21875,16.0625,3.4375,2.1875,654.84375,0,3,1,1,0,187.96,35,2,4,0.3125,0.09375,7.4375,42,15.5,7.84375,458.34375,0,2,2,0,1,175.26,35,1,3
Blue,Welterweight,0,1.43359375,0.9453125,38.703125,3.859375,2.9921875,152.8125,0,3,4,0,2,185.42,28,-2,3,0.12890625,0.01171875,4.359375,8.1875,13.3984375,2.1015625,253,0,4,2,0,0,187.96,35,4,7
Blue,Lightweight,0.001953125,0.516210556,4.163951874,23.59300804,15.76949692,6.788988113,79.72458076,0,4,8,2,2,172.72,34,1,8,0.004894257,1.130092621,7.654136658,8.965034485,6.689167023,1.423156738,498.739727,2,8,8,1,0,177.8,39,-1,10
Blue,LightHeavyweight,0.267578125,0.126953125,0.001953125,17.34570313,1.5234375,0.34375,6.490234375,0,2,5,3,0,190.5,42,2,2,1.008178711,0.001953125,0.28125,25.26690674,3.526977539,8.508850098,28.92687988,0,4,5,5,1,190.5,32,-1,4
Red,Lightweight,7.63E-06,0.281856537,3.550785065,35.45685959,4.242385864,0.928543091,130.3118134,0,4,8,1,1,177.8,36,4,8,0.007949829,0.625610352,2.243865967,22.16946411,14.81976318,1.864990234,149.4631195,0,7,5,2,2,177.8,40,1,7
Red,LightHeavyweight,1.125,0,4,30,11.375,0.375,157,0,2,1,2,0,190.5,31,2,1,0.332824707,0.5,3.658508301,33.2779541,10.63262939,5.515625,319.9040527,0,4,5,8,0,193.04,34,-1,2
Red,Welterweight,0.500183105,0.010131836,0.032531738,12.40344238,6.678649902,1.626098633,3.979309082,0,3,6,3,3,195.58,35,3,3,0.015625,0.037109375,0.896484375,43.66796875,10.33007813,1.572265625,26.38476563,1,4,3,1,2,182.88,36,-1,4
Red,Middleweight,0.630859375,0.125,1.939453125,17.23144531,4.014648438,13.65625,62.22265625,0,2,8,2,0,180.34,40,-1,1,0.002946854,1.60238266,8.174594879,13.30730629,1.581283569,9.263391495,321.8127041,1,5,8,2,5,198.12,37,-1,5
Red,Lightweight,0.1875,0.03125,1.625,6.75,6.84375,6.5,83.125,0,4,2,1,0,190.5,34,-1,3,0.00390625,0.00390625,9.0390625,24.5,4.982421875,5.751953125,184.2832031,0,5,2,1,0,185.42,31,3,6
Blue,Heavyweight,0.5,0.25,3.9375,9.75,2.875,4.4375,121.1875,0,2,2,1,0,193.04,37,-1,2,0.00153935,3.25E-05,3.531631529,27.18550619,11.5351823,12.50923789,105.0721503,5,7,10,9,2,195.58,39,1,5
Red,LightHeavyweight,0.28515625,0.2265625,1.31640625,17.3359375,9.44921875,6.06640625,101.359375,0,5,3,3,3,195.58,26,-1,0,0.8125,0.1328125,4.61328125,55.578125,10.109375,5.53515625,161.3164063,0,3,4,1,1,198.12,35,1,3
Blue,Heavyweight,0.140625,0.890625,2.28125,13.578125,4.609375,2.984375,58.3125,0,2,2,1,4,203.2,41,2,0,0.554107666,6.10E-05,0.009552002,18.72900391,3.763244629,3.622924805,4.503417969,1,4,8,7,0,182.88,44,-1,1
Red,Lightweight,0,0,2,41.875,11.375,6.5,47.875,0,1,2,0,0,185.42,28,1,2,0.90625,0,0.234375,9.15625,1.6875,2.796875,11.421875,0,5,1,5,0,185.42,30,1,1
Red,Bantamweight,0.291259766,0,1.58203125,36.83789063,19.62817383,6.498046875,11.75463867,3,3,4,4,0,167.64,33,3,4,0.53125,0,1.96875,15.90625,6.8125,7.8125,35.0625,0,5,1,1,0,172.72,29,5,4
Red,WomenStrawweight,0,0,2.078125,71.109375,24.625,8.78125,57.765625,1,3,2,0,0,162.56,32,3,5,0.001953125,0.041259766,9.341552734,57.59863281,39.30541992,5.992431641,389.9470215,1,3,4,1,2,157.48,26,-1,6
Red,Welterweight,0.09375,0.8125,2.53125,11.21875,2.53125,2.90625,102.15625,0,2,2,2,2,193.04,28,1,0,1.125,0,0.75,17.125,0.875,2.125,36.25,0,2,1,3,0,185.42,33,1,0
Red,Welterweight,0.84375,0,0.46875,23.03125,3.3125,9.03125,43.78125,0,4,1,2,0,187.96,25,1,3,0.961914063,0.25,0.65234375,33.42578125,13.64355469,4.4765625,72.96679688,4,3,3,5,0,187.96,36,1,3
Red,Lightweight,0.765625,0.03125,1.03125,36.90625,12.78125,1.59375,42.046875,0,1,4,2,0,180.34,29,1,1,1.04E-06,0.222400684,3.344520092,13.0254906,6.725556958,6.666490134,82.26433336,0,7,12,3,6,180.34,35,2,8
Red,WomenStrawweight,0.078125,0,1.140625,56.375,20.296875,20.984375,89.4375,0,1,4,0,0,162.56,33,1,3,0,1.53125,0.59375,38.9375,5.875,12.1953125,67.7578125,0,2,5,1,1,170.18,31,-2,1
Red,Welterweight,0.0078125,0.25,2.453125,12.421875,11.046875,9.4375,174.921875,1,4,2,0,3,182.88,27,4,2,0,1.31640625,7.7109375,48.1015625,4.22265625,2.43359375,356.4609375,0,4,3,1,2,185.42,32,1,3
Blue,Welterweight,0.765625,0.53125,0.140625,30.4375,6.28125,8.171875,65.75,0,2,3,2,1,182.88,29,1,1,0.141347885,0.007818222,1.279876709,8.271209717,1.98661232,0.44613266,32.03384399,0,6,10,5,1,180.34,33,-1,3
Red,Featherweight,0.328125,0.00390625,8.009765625,52.05273438,5.361328125,9.232421875,104.078125,0,2,4,2,0,187.96,28,1,4,0.067092896,0.125,0.806808472,30.26224518,17.19348145,6.236053467,10.17420197,1,4,9,4,0,185.42,32,-1,5
Red,Bantamweight,0.625,0.125,0.5,40.625,8.125,1.5,95.5,0,1,2,0,1,170.18,32,1,1,0,1.650390625,4.493652344,7.326416016,8.999633789,2.718994141,379.0151367,0,4,4,0,5,170.18,33,1,5
Red,Welterweight,0,0.375,4.0625,14.96875,6.125,5.34375,177.84375,0,2,3,1,0,185.42,37,2,2,0.375,2.125,1.625,8.25,0,0.25,201.875,0,3,1,0,3,187.96,26,3,0
Red,Lightweight,0.3125,0.640625,0.4609375,14.3671875,4.7265625,4.0546875,89.8671875,0,1,4,1,2,185.42,33,1,1,0.4375,0.00390625,3.779296875,52.40429688,19.94140625,9.685546875,50.18554688,0,2,5,2,1,177.8,29,-2,2
Red,Bantamweight,1.265625,0,1.140625,23.921875,3.921875,3.078125,14.1875,2,6,1,4,0,165.1,27,6,2,1.032714844,0.272338867,3.384887695,32.87158203,6.802246094,10.55822754,133.0991211,6,4,3,6,1,170.18,32,-1,4
Blue,Featherweight,0,0.0625,1.25,61,11.9375,26.8125,24.25,0,3,1,0,1,182.88,29,3,3,0.032653809,0.031311035,0.744445801,43.58837891,18.97943115,13.69549561,37.55230713,0,6,5,4,0,177.8,34,-1,6
Red,Bantamweight,0,0.375,5,23.875,2.625,0.375,356.625,0,3,1,0,1,180.34,26,3,2,0,0.484375,2.43359375,28.78515625,12.80078125,9.49609375,51.26171875,0,4,4,1,3,165.1,31,-1,1
Blue,Flyweight,0.3828125,0.0078125,4.3359375,20.1953125,12.1796875,6.265625,314.1796875,1,4,2,1,0,162.56,31,4,5,0.064575195,1.659179688,6.173583984,37.35453796,23.57870483,7.569152832,720.7957764,13,13,2,2,5,167.64,31,2,8
Blue,Lightweight,0.5,0.3125,2.0625,12.6875,3.1875,0.125,257.375,0,3,1,1,1,177.8,26,1,2,0.375,0.0625,3.25,13.5,10.6875,9,166.25,0,4,1,1,0,190.5,34,-1,3
Red,WomenStrawweight,0.0078125,0.125,2.6953125,50.6640625,10.4453125,8.1875,121,0,3,2,0,1,152.4,28,3,5,0.001953125,0,0.125,54.9921875,24.77539063,43.08789063,21.9140625,8,8,2,2,0,165.1,30,8,6
Blue,Lightweight,0.043945313,0.254695892,4.251935959,96.54804039,13.33324242,7.076038361,125.4085522,0,4,5,7,3,182.88,29,4,5,0.5,0,3.28125,68.3125,22.65625,4.015625,55.8125,2,3,3,2,0,175.26,34,-1,2
Red,Featherweight,1.414314345,0.031402677,0.189568788,27.0070281,5.676771775,9.658599369,21.70062172,0,3,13,7,0,180.34,32,-1,7,0.034179688,0.032226563,0.586914063,54.82617188,11.52636719,5.826171875,20.078125,11,7,3,2,0,177.8,31,7,6
